year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,a405,a411,a443,a455,a465,a489,a510,a520,a530,a550,a555,a560,a565,a570,a590,a619,a625,a665,a670,a683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,bbr420,bbr442,bbr470,bbr488,bbr510,bbr514,bbr532,bbr550,bbr555,bbr589,bbr620,bbr671,bbr676,bbr870,wt,sal,poc,kpar,z_37,z_10,z_01,chlide_a,mv_chl_a,dv_chl_a,chl_c3,chl_c2,chl_c1c2,perid,but-fuco,hex-fuco,fuco,pras,viola,diadino,allo,diato,lut,zea,chl_b,beta-car,alpha-car,alpha-beta-car,flag,cruise
2000,2,22,13,30,0,-61.599,-62.598,1595,2.54,3403,0.461,0.283,-999,0.05698,0.04861,-999,-999,0.04498,0.06378,0.05996,-999,-999,0.08573,-999,0.08328,-999,-999,-999,-999,-999,-999,-999,-999,0.68847,0.67175,-999,-999,0.67625,0.4575,0.45338,-999,-999,0.21279,-999,0.18153,-999,-999,0.01059,-999,0.00296,0.00886,0.00608,-999,53.907,61.151,-999,-999,67.153,67.422,66.267,-999,-999,63.363,-999,62.16,-999,-999,59.73,-999,56.399,55.528,52.106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03798,0.23963,0.00047,0.3498,0.10671,0,0.01503,0.0054,0.02129,0.13058,0.00089,0.00073,0.04952,0.00203,0.00778,0,0,0.00067,0.00496,0,0.00496,17607,amlr2000
2000,2,22,17,0,0,-61.45,-62.299,1596,2.54,3549,0.132,0.118,-999,0.03851,0.0313,-999,-999,0.03131,0.0508,0.05773,-999,-999,0.08764,-999,0.08517,-999,-999,-999,-999,-999,-999,-999,-999,0.89905,0.9061,-999,-999,0.73186,0.42486,0.43496,-999,-999,0.16129,-999,0.13849,-999,-999,0.01176,-999,0.00371,0.01015,0.00578,-999,76.877,87.685,-999,-999,97.571,97.253,98.25,-999,-999,91.711,-999,86.36,-999,-999,84.178,-999,79.782,79.099,74.832,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00137,0.11583,0,0.0257,0.01289,0,0.00362,0.00283,0.01936,0.04688,0.00024,0,0.02189,0.00075,0,0.0039,0.00108,0,0,0,0,17623,amlr2000
2000,2,24,13,35,0,-61.3,-59.59,1599,1.93,4280,0.296,0.389,-999,0.05693,0.05217,-999,-999,0.04595,0.05351,0.05899,-999,-999,0.08002,-999,0.0862,-999,-999,-999,-999,-999,-999,-999,-999,0.09893,0.09046,-999,-999,0.08686,0.0606,0.06093,-999,-999,0.02763,-999,0.0242,-999,-999,0.00243,-999,0.00133,0.00282,0.0038,-999,15.607,17.025,-999,-999,16.952,16.899,17.545,-999,-999,15.13,-999,14.283,-999,-999,13.252,-999,12.724,13.08,11.535,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01482,0.37378,0,0.2673,0.06591,0.00423,0,0.02304,0.07529,0.11255,0.00055,0.00077,0.06779,0.01089,0.00555,0,0.00216,0.00091,0,0,0,17623,amlr2000
2000,2,25,13,30,0,-61.449,-58.3,1601,1.84,1356,-999,-999,-999,0.18091,0.1811,-999,-999,0.13322,0.13004,0.1293,-999,-999,0.1038,-999,0.10701,-999,-999,-999,-999,-999,-999,-999,-999,0.2492,0.22438,-999,-999,0.281,0.26807,0.28334,-999,-999,0.23493,-999,0.23046,-999,-999,0.02944,-999,0.01034,0.01747,0.02394,-999,69.559,79.933,-999,-999,88.179,87.095,88.661,-999,-999,83.799,-999,81.283,-999,-999,75.449,-999,75.719,74.849,67.144,0.09406,0.10092,0.11837,0.1057,0.10057,0.07519,0.05552,0.04757,0.04077,0.02647,0.0231,0.02016,0.01813,0.01688,0.0174,0.01852,0.01958,0.03994,0.05147,0.05046,0.0186,0.01735,0.01194,0.01039,0.00924,0.00699,0.00547,0.00487,0.00433,0.00343,0.00324,0.00305,0.00288,0.00271,0.00215,0.00154,0.00143,0.0009,0.00085,0.00073,0.02609,0.0222,0.00938,0.00678,0.00518,0.00271,0.00154,0.00118,0.0009,0.00052,0.00046,0.0004,0.00035,0.0003,0.00018,8.00E-05,7.00E-05,2.00E-05,2.00E-05,1.00E-05,0.125489,0.127771,0.13481,0.122108,0.115863,0.092688,0.08959,0.089588,0.085244,0.083542,0.083349,0.082671,0.083292,0.087016,0.153385,0.292256,0.304175,0.469658,0.492028,0.529191,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16593,amlr2000
2000,2,27,18,0,0,-61.149,-57.003,1604,2,2288,-999,-999,-999,0.1121,0.11044,-999,-999,0.08816,0.09071,0.09449,-999,-999,0.10233,-999,0.10676,-999,-999,-999,-999,-999,-999,-999,-999,0.03415,0.02842,-999,-999,0.03192,0.02819,0.02925,-999,-999,0.01894,-999,0.0175,-999,-999,0.00208,-999,0.00169,0.00319,0.00552,-999,8.667,9.138,-999,-999,9.823,9.89,9.95,-999,-999,8.797,-999,8.354,-999,-999,8.077,-999,7.572,7.746,6.854,0.08767,0.09573,0.11712,0.10662,0.10229,0.0725,0.04897,0.03906,0.03177,0.02028,0.01775,0.01562,0.01425,0.0134,0.01386,0.01364,0.01452,0.03184,0.04193,0.04024,0.0113,0.01071,0.00805,0.00723,0.0066,0.00533,0.00441,0.00404,0.00369,0.00309,0.00295,0.00282,0.0027,0.00258,0.00216,0.00167,0.00158,0.0011,0.00105,0.00094,0.038,0.03545,0.02447,0.0213,0.01897,0.01437,0.01126,0.01003,0.00893,0.00709,0.00669,0.00631,0.00596,0.00562,0.00446,0.00319,0.00298,0.00187,0.00177,0.00152,0.131009,0.135831,0.14865,0.137548,0.131373,0.101658,0.09276,0.089928,0.084274,0.083922,0.084229,0.084041,0.085022,0.088856,0.154125,0.290486,0.302025,0.463408,0.484238,0.520481,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16593,amlr2000
2000,2,28,15,15,0,-60.298,-56.299,1605,2.56,3802,0.4,-999,-999,0.04786,0.04355,-999,-999,0.03906,0.05014,0.05727,-999,-999,0.08367,-999,0.09193,-999,-999,-999,-999,-999,-999,-999,-999,0.44614,0.42666,-999,-999,0.40804,0.27556,0.27556,-999,-999,0.12358,-999,0.10871,-999,-999,0.00932,-999,0.00303,0.00708,0.00585,-999,28.813,32.251,-999,-999,33.595,34.237,34.263,-999,-999,30.809,-999,30.091,-999,-999,28.034,-999,26.678,27.031,24.609,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16595,amlr2000
2000,2,28,18,30,0,-60.45,-56.299,1606,2.56,3862,0.314,0.289,-999,0.04657,0.04066,-999,-999,0.03427,0.04914,0.05921,-999,-999,0.07982,-999,0.08814,-999,-999,-999,-999,-999,-999,-999,-999,0.26053,0.24434,-999,-999,0.22241,0.14147,0.14146,-999,-999,0.0593,-999,0.05156,-999,-999,0.00354,-999,0.00156,0.00409,0.0042,-999,28.024,30.599,-999,-999,30.592,31.863,31.553,-999,-999,28.567,-999,26.97,-999,-999,25.591,-999,24.384,24.202,22.413,0.01511,0.01576,0.01649,0.01534,0.01474,0.01095,0.0071,0.00561,0.00443,0.00257,0.00222,0.00194,0.00175,0.00162,0.0018,0.00176,0.00185,0.00407,0.00524,0.00419,0.0051,0.00475,0.00324,0.0028,0.00249,0.00187,0.00145,0.00129,0.00114,0.0009,0.00085,0.0008,0.00075,0.00071,0.00056,0.0004,0.00037,0.00023,0.00021,0.00018,0.02967,0.02697,0.01624,0.01342,0.01146,0.00783,0.00561,0.00479,0.00408,0.00298,0.00275,0.00254,0.00235,0.00217,0.00158,0.001,0.00091,0.00048,0.00044,0.00036,0.050119,0.047381,0.03979,0.038388,0.036313,0.033568,0.04524,0.051238,0.052084,0.062102,0.064759,0.066591,0.068912,0.073626,0.139185,0.276416,0.287285,0.434248,0.446218,0.483271,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.02025,0.26757,0,0.21803,0.05618,0,0.00618,0.0132,0.05344,0.09956,0.00047,0.00079,0.04675,0.00287,0.00675,0,0.00309,0.00118,0.00076,0.0002,0.00097,17623,amlr2000
2000,2,29,12,20,0,-61.15,-55.6,1607,1.59,68,3.287,3.216,-999,0.12564,0.13253,-999,-999,0.1109,0.10901,0.11148,-999,-999,0.10938,-999,0.11306,-999,-999,-999,-999,-999,-999,-999,-999,0.08439,0.07259,-999,-999,0.08722,0.08072,0.08318,-999,-999,0.0621,-999,0.0587,-999,-999,0.00644,-999,0.00475,0.00914,0.01512,-999,27.179,30.506,-999,-999,31.432,32.07,32.495,-999,-999,28.736,-999,27.457,-999,-999,26.232,-999,25.848,25.736,23.753,0.08765,0.0937,0.10813,0.09754,0.0934,0.07137,0.05222,0.04431,0.0372,0.02363,0.02051,0.01778,0.01587,0.01469,0.01537,0.01605,0.01696,0.03544,0.04559,0.04388,0.01593,0.01488,0.01033,0.00901,0.00805,0.00612,0.00482,0.0043,0.00383,0.00305,0.00289,0.00272,0.00257,0.00243,0.00194,0.00139,0.0013,0.00082,0.00078,0.00067,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03152,3.16563,0.0072,2.1083,0.53288,0.02296,0.19476,0.21669,0.11711,1.05699,0.00744,0.00107,0.27509,0.00439,0.03783,0.00159,0.00974,0,0.02174,0,0.02174,17623,amlr2000
2000,2,29,14,22,0,-60.449,-55.6,1608,2.36,3679,0.919,0.898,-999,0.09012,0.08308,-999,-999,0.06951,0.07724,0.0772,-999,-999,0.09476,-999,0.10074,-999,-999,-999,-999,-999,-999,-999,-999,0.17637,0.15643,-999,-999,0.16845,0.13002,0.13091,-999,-999,0.07468,-999,0.06804,-999,-999,0.00748,-999,0.0031,0.00561,0.00653,-999,34.541,37.674,-999,-999,39.119,38.774,39.652,-999,-999,35.614,-999,34.314,-999,-999,31.735,-999,29.794,30.223,27.279,0.04077,0.04376,0.05097,0.04638,0.04405,0.03216,0.02241,0.0185,0.0151,0.00941,0.00821,0.00722,0.00656,0.00613,0.00641,0.00619,0.00656,0.01333,0.01755,0.01498,0.0099,0.00928,0.00658,0.00579,0.0052,0.00402,0.0032,0.00288,0.00259,0.00209,0.00198,0.00187,0.00178,0.00168,0.00136,0.00099,0.00093,0.00061,0.00057,0.0005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.01252,0.8773,0,0.79505,0.19776,0,0.06032,0.11116,0.0444,0.29269,0.00202,0,0.09912,0.01717,0,0.01164,0.00799,0.00197,0.0009,0,0.0009,17623,amlr2000
2000,3,1,17,20,0,-61.182,-55.313,1609,1.59,0,1.741,1.796,-999,0.10696,0.13795,-999,-999,0.08902,0.09259,0.11512,-999,-999,0.12241,-999,0.1341,-999,-999,-999,-999,-999,-999,-999,-999,0.18207,0.16922,-999,-999,0.20515,0.17678,0.17984,-999,-999,0.12341,-999,0.11581,-999,-999,0.01034,-999,0.00434,0.00823,0.01029,-999,58.662,68.501,-999,-999,76.234,75.554,79.067,-999,-999,72.62,-999,67.899,-999,-999,67.488,-999,64.009,63.98,60.046,0.06688,0.07111,0.08029,0.07329,0.0701,0.05359,0.03842,0.03231,0.02702,0.01715,0.01493,0.01303,0.01171,0.01085,0.01125,0.01166,0.0123,0.0253,0.03239,0.02998,0.01217,0.01137,0.00788,0.00688,0.00613,0.00466,0.00366,0.00327,0.00291,0.00232,0.0022,0.00207,0.00196,0.00184,0.00147,0.00106,0.00099,0.00062,0.00059,0.00051,0.04353,0.03768,0.01746,0.01309,0.01029,0.00578,0.00349,0.00274,0.00215,0.00133,0.00118,0.00105,0.00093,0.00082,0.00051,0.00026,0.00022,8.00E-05,7.00E-05,6.00E-05,0.115749,0.113441,0.10481,0.096008,0.090503,0.074158,0.07444,0.075888,0.072744,0.075032,0.075899,0.076191,0.077452,0.081506,0.147565,0.285576,0.297045,0.455078,0.472998,0.508761,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00768,1.78793,0,1.11416,0.29811,0,0.12742,0.10914,0.09918,0.65164,0.00393,0.00125,0.18617,0.00405,0.02278,0.001,0.00803,0.01201,0.00992,0,0.00992,17623,amlr2000
2000,3,1,19,15,0,-61.3,-55.15,1610,1.59,36,3.685,4.106,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06948,0.06284,-999,-999,0.08385,0.08021,0.08314,-999,-999,0.06974,-999,0.06854,-999,-999,0.00472,-999,0.00662,0.01317,0.0237,-999,33.658,39.857,-999,-999,47.785,50.089,54.707,-999,-999,46.434,-999,43.064,-999,-999,45.133,-999,42.547,46.115,41.737,0.10947,0.11643,0.1324,0.12012,0.11467,0.0879,0.06495,0.05535,0.04697,0.03004,0.02609,0.02269,0.02037,0.01894,0.01955,0.02074,0.02188,0.04487,0.05706,0.05552,0.0191,0.01767,0.01165,0.00996,0.00875,0.0064,0.00487,0.00427,0.00375,0.00289,0.00271,0.00254,0.00238,0.00223,0.00172,0.00118,0.00109,0.00065,0.00061,0.00051,0.02981,0.02695,0.01575,0.01288,0.01089,0.00728,0.00511,0.00432,0.00365,0.00261,0.0024,0.00221,0.00203,0.00186,0.00133,0.00082,0.00074,0.00038,0.00035,0.00028,0.144619,0.148031,0.15521,0.142628,0.135673,0.109968,0.10259,0.100508,0.094194,0.089202,0.088279,0.087011,0.087212,0.090636,0.156685,0.295216,0.307145,0.474948,0.497948,0.534521,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.04789,4.01105,0.00897,2.48798,0.64266,0,0.26759,0.18789,0.06897,1.52565,0.01337,0.00231,0.30365,0.00452,0.03704,0.00365,0.00835,0.02588,0.02485,0,0.02485,17623,amlr2000
2000,3,3,14,0,0,-61.149,-54.3,1611,1.31,858,3.648,3.755,-999,0.13514,0.1451,-999,-999,0.11207,0.1121,0.11453,-999,-999,0.11134,-999,0.11351,-999,-999,-999,-999,-999,-999,-999,-999,0.14619,0.13494,-999,-999,0.16405,0.15267,0.1575,-999,-999,0.12662,-999,0.12326,-999,-999,0.01571,-999,0.00842,0.01497,0.02385,-999,53.188,60.808,-999,-999,65.516,66.762,67.809,-999,-999,62.91,-999,61.27,-999,-999,58.062,-999,55.615,55.285,50.208,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19434,3.49616,0.02295,2.67816,0.52934,0.01854,0.3546,0.15519,0.04345,1.33695,0.01099,0.00228,0.24717,0.00205,0.03729,0.00235,0.00531,0.02367,0,0.00051,0.00051,17607,amlr2000
2000,3,3,17,0,0,-61.298,-54.295,1612,1.31,281,2.847,3.069,-999,0.1331,0.12628,-999,-999,0.09551,0.0976,0.1005,-999,-999,0.10311,-999,0.10663,-999,-999,-999,-999,-999,-999,-999,-999,0.091,0.08283,-999,-999,0.09588,0.0852,0.08692,-999,-999,0.06148,-999,0.05822,-999,-999,0.0066,-999,0.00481,0.00903,0.01515,-999,25.377,27.59,-999,-999,28.151,29.199,29.267,-999,-999,26.11,-999,24.521,-999,-999,23.582,-999,22.349,22.41,20.355,0.07482,0.07842,0.0847,0.07794,0.07475,0.05847,0.04427,0.03833,0.03302,0.02203,0.01927,0.01681,0.01505,0.01388,0.01376,0.01517,0.016,0.0316,0.03995,0.03893,0.01514,0.01405,0.00941,0.0081,0.00714,0.00529,0.00406,0.00358,0.00316,0.00246,0.00231,0.00217,0.00204,0.00191,0.00149,0.00104,0.00096,0.00058,0.00055,0.00047,0.04291,0.03834,0.02101,0.01677,0.01389,0.00885,0.00596,0.00494,0.00409,0.00281,0.00256,0.00233,0.00212,0.00193,0.00132,0.00077,0.00069,0.00032,0.00029,0.00023,0.123069,0.121411,0.11277,0.104338,0.098753,0.082108,0.08276,0.084108,0.080684,0.081392,0.081619,0.081251,0.081982,0.085646,0.150885,0.289596,0.301215,0.461618,0.480778,0.517881,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.04403,2.86637,0.07451,1.35392,0.37699,0.0381,0,0.07166,0.0468,1.13433,0.00874,0.00151,0.20626,0.0023,0.04261,0.00428,0.00474,0.03155,0.01461,0,0.01461,17623,amlr2000
2000,3,4,14,4,0,-60.005,-53.596,1613,1.86,3210,1.611,1.101,-999,0.12137,0.11732,-999,-999,0.09159,0.09524,0.09191,-999,-999,0.0992,-999,0.11229,-999,-999,-999,-999,-999,-999,-999,-999,0.27484,0.25263,-999,-999,0.29776,0.25839,0.26604,-999,-999,0.17056,-999,0.15887,-999,-999,0.01734,-999,0.00744,0.01321,0.01599,-999,56.888,62.792,-999,-999,67.803,68.858,68.46,-999,-999,64.374,-999,60.736,-999,-999,58.496,-999,55.492,55.886,51.902,0.04706,0.05033,0.05698,0.05218,0.04941,0.03537,0.02335,0.01916,0.01561,0.00963,0.00842,0.00746,0.00688,0.00659,0.00711,0.00736,0.00774,0.01823,0.02267,0.01628,0.01011,0.00942,0.00649,0.00565,0.00503,0.0038,0.00297,0.00264,0.00236,0.00186,0.00176,0.00166,0.00157,0.00148,0.00117,0.00083,0.00078,0.00049,0.00046,0.0004,0.05294,0.04875,0.03141,0.02663,0.02321,0.0167,0.01251,0.0109,0.0095,0.00722,0.00674,0.00629,0.00588,0.00548,0.00417,0.0028,0.00258,0.00149,0.00139,0.00116,0.105339,0.103731,0.09545,0.088438,0.082733,0.066858,0.06839,0.070898,0.068684,0.073402,0.074949,0.075861,0.077572,0.081906,0.147085,0.283816,0.294845,0.449418,0.464598,0.496161,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.00682,1.07529,0,0.51503,0.17768,0,0.04775,0.08613,0.09855,0.33264,0.00534,0.00158,0.12931,0.0078,0.01322,0.00118,0.00752,0.01033,0.00784,0,0.00784,17623,amlr2000
2000,3,4,17,10,0,-60.001,-53.298,1614,1.86,3316,2.086,1.964,-999,0.12872,0.11366,-999,-999,0.10108,0.10415,0.10135,-999,-999,0.10717,-999,0.10889,-999,-999,-999,-999,-999,-999,-999,-999,0.21165,0.20645,-999,-999,0.24784,0.2193,0.22796,-999,-999,0.15635,-999,0.14708,-999,-999,0.0145,-999,0.00586,0.01085,0.01373,-999,54.762,58.216,-999,-999,62.362,65.104,61.176,-999,-999,59.283,-999,58.429,-999,-999,55.733,-999,54.846,52.207,49.418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09152,1.83997,0.00496,1.95668,0.3873,0.01945,0.17917,0.29711,0.0536,0.55064,0.02276,0.00988,0.21193,0.00527,0.03931,0.00216,0,0.0339,0,0.00027,0.00027,17623,amlr2000
2000,3,5,13,0,0,-61.449,-53.3,1615,1.11,602,0.673,0.707,-999,0.07457,0.0652,-999,-999,0.05435,0.06226,0.06872,-999,-999,0.0841,-999,0.09096,-999,-999,-999,-999,-999,-999,-999,-999,0.1596,0.15656,-999,-999,0.16075,0.11983,0.12022,-999,-999,0.06094,-999,0.05422,-999,-999,0.0048,-999,0.00197,0.00403,0.00414,-999,35.258,38.52,-999,-999,40.492,41.53,41.16,-999,-999,37.87,-999,36.195,-999,-999,33.987,-999,32.768,33.407,30.151,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0106,0.6853,0.0017,0.3666,0.0791,0.0068,0.0276,0.0568,0.0621,0.1767,0.0013,0.0006,0.0763,0.0028,0.0108,0.0005,0.0043,0.0166,0.001,0.0068,0.0078,19655,amlr2000
